attribute_index,attribute_id,raw_attribute_name,attribute_phrase,attribute_prompt,clip_readable_subset,condition,visible,positive,negative,positive_prevalence,pair_count,ranking_accuracy,precision_at_1,precision_at_5,precision_at_10
234,235,has_shape::swallow-like,swallow like body shape,a photo of a bird with swallow like body shape.,False,oxford_aligned_source_to_target,5794,211,5583,0.03641698308595098,1178013,0.5693854821636094,0.0,0.0,0.0
235,236,has_shape::perching-like,perching like body shape,a photo of a bird with perching like body shape.,False,oxford_aligned_source_to_target,5794,2827,2967,0.4879185364169831,8387709,0.6135470961140879,1.0,0.8,0.7
236,237,has_back_pattern::solid,solid back,a photo of a bird with solid back.,True,oxford_aligned_source_to_target,4520,2115,2405,0.46792035398230086,5086575,0.5263829787234042,1.0,0.8,0.9
237,238,has_back_pattern::spotted,spotted back,a photo of a bird with spotted back.,True,oxford_aligned_source_to_target,4520,356,4164,0.07876106194690266,1482384,0.719538931882697,1.0,0.8,0.5
238,239,has_back_pattern::striped,striped back,a photo of a bird with striped back.,True,oxford_aligned_source_to_target,4520,898,3622,0.1986725663716814,3252556,0.6528035182176725,0.0,0.2,0.1
239,240,has_back_pattern::multi-colored,multi colored back,a photo of a bird with multi colored back.,True,oxford_aligned_source_to_target,4520,1151,3369,0.25464601769911505,3877719,0.5397773794336309,0.0,0.4,0.3
240,241,has_tail_pattern::solid,solid tail,a photo of a bird with solid tail.,True,oxford_aligned_source_to_target,4405,2077,2328,0.47150964812712826,4835256,0.5100979141538732,1.0,0.6,0.6
241,242,has_tail_pattern::spotted,spotted tail,a photo of a bird with spotted tail.,True,oxford_aligned_source_to_target,4405,263,4142,0.05970488081725312,1089346,0.644059830393649,1.0,0.6,0.5
242,243,has_tail_pattern::striped,striped tail,a photo of a bird with striped tail.,True,oxford_aligned_source_to_target,4405,708,3697,0.16072644721906923,2617476,0.5964345040795025,0.0,0.2,0.3
243,244,has_tail_pattern::multi-colored,multi colored tail,a photo of a bird with multi colored tail.,True,oxford_aligned_source_to_target,4405,1357,3048,0.3080590238365494,4136136,0.531296843237263,1.0,0.4,0.4
244,245,has_belly_pattern::solid,solid belly,a photo of a bird with solid belly.,True,oxford_aligned_source_to_target,5105,3321,1784,0.6505386875612145,5924664,0.48521738954310323,0.0,0.0,0.4
245,246,has_belly_pattern::spotted,spotted belly,a photo of a bird with spotted belly.,True,oxford_aligned_source_to_target,5105,298,4807,0.0583741429970617,1432486,0.7037646441221764,1.0,0.2,0.4
246,247,has_belly_pattern::striped,striped belly,a photo of a bird with striped belly.,True,oxford_aligned_source_to_target,5105,566,4539,0.110871694417238,2569074,0.6301291827327667,1.0,0.4,0.2
247,248,has_belly_pattern::multi-colored,multi colored belly,a photo of a bird with multi colored belly.,True,oxford_aligned_source_to_target,5105,920,4185,0.1802154750244858,3850200,0.5378440081034751,0.0,0.2,0.1
248,249,has_primary_color::blue,blue primary,a photo of a bird with blue primary.,False,oxford_aligned_source_to_target,5794,367,5427,0.06334138764238868,1991709,0.8599092538116763,1.0,1.0,0.9
249,250,has_primary_color::brown,brown primary,a photo of a bird with brown primary.,False,oxford_aligned_source_to_target,5794,1437,4357,0.2480151881256472,6261009,0.6506117464453414,1.0,0.8,0.7
250,251,has_primary_color::iridescent,iridescent primary,a photo of a bird with iridescent primary.,False,oxford_aligned_source_to_target,5794,110,5684,0.018985157059026578,625240,0.6807721834815431,0.0,0.2,0.1
251,252,has_primary_color::purple,purple primary,a photo of a bird with purple primary.,False,oxford_aligned_source_to_target,5794,44,5750,0.0075940628236106315,253000,0.6243083003952569,0.0,0.2,0.1
252,253,has_primary_color::rufous,rufous primary,a photo of a bird with rufous primary.,False,oxford_aligned_source_to_target,5794,107,5687,0.018467380048325856,608509,0.7083937953259525,0.0,0.0,0.0
253,254,has_primary_color::grey,grey primary,a photo of a bird with grey primary.,False,oxford_aligned_source_to_target,5794,1728,4066,0.2982395581636175,7026048,0.6506610117095699,0.0,0.6,0.5
254,255,has_primary_color::yellow,yellow primary,a photo of a bird with yellow primary.,False,oxford_aligned_source_to_target,5794,901,4893,0.1555056955471177,4408593,0.928147370374176,1.0,0.8,0.7
255,256,has_primary_color::olive,olive primary,a photo of a bird with olive primary.,False,oxford_aligned_source_to_target,5794,248,5546,0.042802899551259925,1375408,0.5941615142561335,0.0,0.0,0.0
256,257,has_primary_color::green,green primary,a photo of a bird with green primary.,False,oxford_aligned_source_to_target,5794,107,5687,0.018467380048325856,608509,0.7959454995735478,0.0,0.2,0.3
257,258,has_primary_color::pink,pink primary,a photo of a bird with pink primary.,False,oxford_aligned_source_to_target,5794,45,5749,0.007766655160510874,258705,0.5144817456175953,0.0,0.2,0.2
258,259,has_primary_color::orange,orange primary,a photo of a bird with orange primary.,False,oxford_aligned_source_to_target,5794,228,5566,0.03935105281325509,1269048,0.7550581223090065,0.0,0.2,0.2
259,260,has_primary_color::black,black primary,a photo of a bird with black primary.,False,oxford_aligned_source_to_target,5794,2060,3734,0.35554021401449776,7692040,0.648375008450294,1.0,0.8,0.8
260,261,has_primary_color::white,white primary,a photo of a bird with white primary.,False,oxford_aligned_source_to_target,5794,1680,4114,0.2899551259924059,6911520,0.6387350394703336,0.0,0.6,0.7
261,262,has_primary_color::red,red primary,a photo of a bird with red primary.,False,oxford_aligned_source_to_target,5794,232,5562,0.04004142216085606,1290384,0.8730563925157162,1.0,0.2,0.4
262,263,has_primary_color::buff,buff primary,a photo of a bird with buff primary.,False,oxford_aligned_source_to_target,5794,1109,4685,0.19140490162236798,5195665,0.5381721107885131,0.0,0.2,0.3
263,264,has_leg_color::blue,blue leg,a photo of a bird with blue leg.,False,oxford_aligned_source_to_target,4785,77,4708,0.016091954022988506,362516,0.6763067009456134,1.0,0.4,0.2
264,265,has_leg_color::brown,brown leg,a photo of a bird with brown leg.,False,oxford_aligned_source_to_target,4785,446,4339,0.09320794148380356,1935194,0.5602890459561161,0.0,0.0,0.1
265,266,has_leg_color::iridescent,iridescent leg,a photo of a bird with iridescent leg.,False,oxford_aligned_source_to_target,4785,22,4763,0.004597701149425287,104786,0.5368083522607981,1.0,0.2,0.1
266,267,has_leg_color::purple,purple leg,a photo of a bird with purple leg.,False,oxford_aligned_source_to_target,4785,23,4762,0.004806687565308255,109526,0.47724741157350764,0.0,0.0,0.0
267,268,has_leg_color::rufous,rufous leg,a photo of a bird with rufous leg.,False,oxford_aligned_source_to_target,4785,66,4719,0.013793103448275862,311454,0.4576454307859267,0.0,0.0,0.0
268,269,has_leg_color::grey,grey leg,a photo of a bird with grey leg.,False,oxford_aligned_source_to_target,4785,1467,3318,0.3065830721003135,4867506,0.5157181110819381,0.0,0.4,0.4
269,270,has_leg_color::yellow,yellow leg,a photo of a bird with yellow leg.,False,oxford_aligned_source_to_target,4785,107,4678,0.022361546499477535,500546,0.6307781902162838,0.0,0.0,0.0
270,271,has_leg_color::olive,olive leg,a photo of a bird with olive leg.,False,oxford_aligned_source_to_target,4785,29,4756,0.006060606060606061,137924,0.5129636611467184,0.0,0.0,0.0
271,272,has_leg_color::green,green leg,a photo of a bird with green leg.,False,oxford_aligned_source_to_target,4785,7,4778,0.0014629049111807733,33446,0.49698020690067574,0.0,0.0,0.0
272,273,has_leg_color::pink,pink leg,a photo of a bird with pink leg.,False,oxford_aligned_source_to_target,4785,147,4638,0.030721003134796237,681786,0.6098130498426192,0.0,0.0,0.0
273,274,has_leg_color::orange,orange leg,a photo of a bird with orange leg.,False,oxford_aligned_source_to_target,4785,478,4307,0.09989550679205851,2058746,0.5560418818057206,0.0,0.0,0.0
274,275,has_leg_color::black,black leg,a photo of a bird with black leg.,False,oxford_aligned_source_to_target,4785,1423,3362,0.2973876698014629,4784126,0.5833661153573296,1.0,0.6,0.5
275,276,has_leg_color::white,white leg,a photo of a bird with white leg.,False,oxford_aligned_source_to_target,4785,191,4594,0.039916405433646815,877454,0.6022173242130072,0.0,0.2,0.3
276,277,has_leg_color::red,red leg,a photo of a bird with red leg.,False,oxford_aligned_source_to_target,4785,167,4618,0.03490073145245559,771206,0.6533403526424846,0.0,0.0,0.2
277,278,has_leg_color::buff,buff leg,a photo of a bird with buff leg.,False,oxford_aligned_source_to_target,4785,957,3828,0.2,3663396,0.5453105533772489,1.0,0.2,0.3
278,279,has_bill_color::blue,blue bill,a photo of a bird with blue bill.,True,oxford_aligned_source_to_target,5672,151,5521,0.02662200282087447,833671,0.7880938643661588,1.0,0.2,0.1
279,280,has_bill_color::brown,brown bill,a photo of a bird with brown bill.,True,oxford_aligned_source_to_target,5672,488,5184,0.08603667136812412,2529792,0.6359554461394454,1.0,0.4,0.2
280,281,has_bill_color::iridescent,iridescent bill,a photo of a bird with iridescent bill.,False,oxford_aligned_source_to_target,5672,53,5619,0.009344146685472496,297807,0.54799249178159,0.0,0.0,0.0
281,282,has_bill_color::purple,purple bill,a photo of a bird with purple bill.,False,oxford_aligned_source_to_target,5672,17,5655,0.002997179125528914,96135,0.6795027825453789,0.0,0.0,0.0
282,283,has_bill_color::rufous,rufous bill,a photo of a bird with rufous bill.,False,oxford_aligned_source_to_target,5672,81,5591,0.014280677009873061,452871,0.4474452989924283,0.0,0.0,0.0
283,284,has_bill_color::grey,grey bill,a photo of a bird with grey bill.,True,oxford_aligned_source_to_target,5672,1583,4089,0.27909026798307474,6472887,0.533193766552699,1.0,0.4,0.4
284,285,has_bill_color::yellow,yellow bill,a photo of a bird with yellow bill.,True,oxford_aligned_source_to_target,5672,336,5336,0.05923836389280677,1792896,0.5962691087491968,0.0,0.0,0.0
285,286,has_bill_color::olive,olive bill,a photo of a bird with olive bill.,False,oxford_aligned_source_to_target,5672,34,5638,0.005994358251057828,191692,0.6672891930805668,0.0,0.0,0.0
286,287,has_bill_color::green,green bill,a photo of a bird with green bill.,False,oxford_aligned_source_to_target,5672,14,5658,0.002468265162200282,79212,0.7009165277988184,0.0,0.0,0.0
287,288,has_bill_color::pink,pink bill,a photo of a bird with pink bill.,False,oxford_aligned_source_to_target,5672,53,5619,0.009344146685472496,297807,0.6211002427746829,0.0,0.0,0.2
288,289,has_bill_color::orange,orange bill,a photo of a bird with orange bill.,True,oxford_aligned_source_to_target,5672,392,5280,0.0691114245416079,2069760,0.5834686147186147,0.0,0.0,0.0
289,290,has_bill_color::black,black bill,a photo of a bird with black bill.,True,oxford_aligned_source_to_target,5672,2575,3097,0.453984485190409,7974775,0.5950345934524799,1.0,0.8,0.7
290,291,has_bill_color::white,white bill,a photo of a bird with white bill.,True,oxford_aligned_source_to_target,5672,319,5353,0.05624118476727786,1707607,0.5243156065769231,0.0,0.0,0.0
291,292,has_bill_color::red,red bill,a photo of a bird with red bill.,True,oxford_aligned_source_to_target,5672,202,5470,0.03561354019746121,1104940,0.6235958513584448,0.0,0.0,0.2
292,293,has_bill_color::buff,buff bill,a photo of a bird with buff bill.,False,oxford_aligned_source_to_target,5672,823,4849,0.145098730606488,3990727,0.5416541898255631,1.0,0.4,0.3
293,294,has_crown_color::blue,blue crown,a photo of a bird with blue crown.,False,oxford_aligned_source_to_target,5527,317,5210,0.057354803690971595,1651570,0.8612305261054632,1.0,1.0,0.9
294,295,has_crown_color::brown,brown crown,a photo of a bird with brown crown.,True,oxford_aligned_source_to_target,5527,1078,4449,0.19504251854532295,4796022,0.6985713368287302,0.0,0.4,0.5
295,296,has_crown_color::iridescent,iridescent crown,a photo of a bird with iridescent crown.,False,oxford_aligned_source_to_target,5527,129,5398,0.02333996743260358,696342,0.6538180951314153,0.0,0.4,0.3
296,297,has_crown_color::purple,purple crown,a photo of a bird with purple crown.,False,oxford_aligned_source_to_target,5527,36,5491,0.006513479283517279,197676,0.6947429126449342,0.0,0.0,0.1
297,298,has_crown_color::rufous,rufous crown,a photo of a bird with rufous crown.,False,oxford_aligned_source_to_target,5527,97,5430,0.017550208069477113,526710,0.6990022972793378,0.0,0.0,0.0
298,299,has_crown_color::grey,grey crown,a photo of a bird with grey crown.,True,oxford_aligned_source_to_target,5527,1246,4281,0.22543875520173692,5334126,0.6697114016429309,1.0,0.6,0.6
299,300,has_crown_color::yellow,yellow crown,a photo of a bird with yellow crown.,True,oxford_aligned_source_to_target,5527,407,5120,0.07363850189976479,2083840,0.8768825821560197,0.0,0.6,0.6
300,301,has_crown_color::olive,olive crown,a photo of a bird with olive crown.,False,oxford_aligned_source_to_target,5527,142,5385,0.02569205717387371,764670,0.6703891874926439,0.0,0.0,0.2
301,302,has_crown_color::green,green crown,a photo of a bird with green crown.,False,oxford_aligned_source_to_target,5527,66,5461,0.011941378686448345,360426,0.7630970018811074,0.0,0.0,0.2
302,303,has_crown_color::pink,pink crown,a photo of a bird with pink crown.,False,oxford_aligned_source_to_target,5527,36,5491,0.006513479283517279,197676,0.6240059491288775,0.0,0.4,0.3
303,304,has_crown_color::orange,orange crown,a photo of a bird with orange crown.,False,oxford_aligned_source_to_target,5527,153,5374,0.027682286954948433,822222,0.7193191133294901,1.0,0.4,0.3
304,305,has_crown_color::black,black crown,a photo of a bird with black crown.,True,oxford_aligned_source_to_target,5527,1855,3672,0.33562511308123755,6811560,0.5999698306995754,0.0,0.6,0.7
305,306,has_crown_color::white,white crown,a photo of a bird with white crown.,True,oxford_aligned_source_to_target,5527,712,4815,0.12882214582956397,3428280,0.6298216598410865,0.0,0.0,0.2
306,307,has_crown_color::red,red crown,a photo of a bird with red crown.,True,oxford_aligned_source_to_target,5527,297,5230,0.05373620408901755,1553310,0.8567710244574489,1.0,0.4,0.5
307,308,has_crown_color::buff,buff crown,a photo of a bird with buff crown.,False,oxford_aligned_source_to_target,5527,718,4809,0.12990772571015016,3452862,0.5748906269639504,0.0,0.0,0.0
308,309,has_wing_pattern::solid,solid wing,a photo of a bird with solid wing.,True,oxford_aligned_source_to_target,5175,1650,3525,0.3188405797101449,5816250,0.5264367075005373,0.0,0.2,0.3
309,310,has_wing_pattern::spotted,spotted wing,a photo of a bird with spotted wing.,True,oxford_aligned_source_to_target,5175,430,4745,0.08309178743961353,2040350,0.7269272428749969,1.0,1.0,0.7
310,311,has_wing_pattern::striped,striped wing,a photo of a bird with striped wing.,True,oxford_aligned_source_to_target,5175,1303,3872,0.25178743961352656,5045216,0.6358322418703183,0.0,0.2,0.3
311,312,has_wing_pattern::multi-colored,multi colored wing,a photo of a bird with multi colored wing.,True,oxford_aligned_source_to_target,5175,1792,3383,0.346280193236715,6062336,0.5532058104334698,0.0,0.2,0.3
0,1,has_bill_shape::curved_(up_or_down),curved up or down bill,a photo of a bird with curved up or down bill.,False,cub_train_aligned_source_to_target,5670,119,5551,0.020987654320987655,660569,0.490116853803312,0.0,0.0,0.0
1,2,has_bill_shape::dagger,dagger bill,a photo of a bird with dagger bill.,True,cub_train_aligned_source_to_target,5670,786,4884,0.13862433862433862,3838824,0.5162605787605787,0.0,0.4,0.4
2,3,has_bill_shape::hooked,hooked bill,a photo of a bird with hooked bill.,True,cub_train_aligned_source_to_target,5670,95,5575,0.01675485008818342,529625,0.4977606797262214,0.0,0.0,0.0
3,4,has_bill_shape::needle,needle bill,a photo of a bird with needle bill.,True,cub_train_aligned_source_to_target,5670,149,5521,0.026278659611992945,822629,0.6304980738583249,0.0,0.0,0.0
4,5,has_bill_shape::hooked_seabird,hooked seabird bill,a photo of a bird with hooked seabird bill.,False,cub_train_aligned_source_to_target,5670,373,5297,0.06578483245149912,1975781,0.8608879222950316,1.0,0.2,0.4
5,6,has_bill_shape::spatulate,spatulate bill,a photo of a bird with spatulate bill.,False,cub_train_aligned_source_to_target,5670,224,5446,0.03950617283950617,1219904,0.2499647513246944,0.0,0.0,0.0
6,7,has_bill_shape::all-purpose,all purpose bill,a photo of a bird with all purpose bill.,False,cub_train_aligned_source_to_target,5670,2337,3333,0.4121693121693122,7789221,0.5479182706460634,0.0,0.6,0.5
7,8,has_bill_shape::cone,cone bill,a photo of a bird with cone bill.,True,cub_train_aligned_source_to_target,5670,1468,4202,0.2589065255731922,6168536,0.5735670505935282,0.0,0.2,0.2
8,9,has_bill_shape::specialized,specialized bill,a photo of a bird with specialized bill.,False,cub_train_aligned_source_to_target,5670,119,5551,0.020987654320987655,660569,0.3997016208753363,0.0,0.0,0.0
9,10,has_wing_color::blue,blue wing,a photo of a bird with blue wing.,True,cub_train_aligned_source_to_target,5349,296,5053,0.05533744625163582,1495688,0.887009189082215,1.0,0.8,0.9
10,11,has_wing_color::brown,brown wing,a photo of a bird with brown wing.,True,cub_train_aligned_source_to_target,5349,1557,3792,0.29108244531688166,5904144,0.6941482118322317,1.0,0.6,0.8
11,12,has_wing_color::iridescent,iridescent wing,a photo of a bird with iridescent wing.,False,cub_train_aligned_source_to_target,5349,112,5237,0.020938493176294634,586544,0.6546311956136283,0.0,0.0,0.0
12,13,has_wing_color::purple,purple wing,a photo of a bird with purple wing.,False,cub_train_aligned_source_to_target,5349,26,5323,0.004860721630211255,138398,0.6757034061185855,0.0,0.0,0.0
13,14,has_wing_color::rufous,rufous wing,a photo of a bird with rufous wing.,False,cub_train_aligned_source_to_target,5349,69,5280,0.012899607403252944,364320,0.7519323671497584,0.0,0.0,0.0
14,15,has_wing_color::grey,grey wing,a photo of a bird with grey wing.,True,cub_train_aligned_source_to_target,5349,1768,3581,0.3305290708543653,6331208,0.6009812819291358,0.0,0.8,0.7
15,16,has_wing_color::yellow,yellow wing,a photo of a bird with yellow wing.,True,cub_train_aligned_source_to_target,5349,546,4803,0.10207515423443635,2622438,0.8252168402074711,1.0,0.2,0.1
16,17,has_wing_color::olive,olive wing,a photo of a bird with olive wing.,False,cub_train_aligned_source_to_target,5349,210,5139,0.03925967470555244,1079190,0.5642416997933636,1.0,0.6,0.4
17,18,has_wing_color::green,green wing,a photo of a bird with green wing.,False,cub_train_aligned_source_to_target,5349,95,5254,0.0177603290334642,499130,0.6597539719111254,0.0,0.4,0.2
18,19,has_wing_color::pink,pink wing,a photo of a bird with pink wing.,False,cub_train_aligned_source_to_target,5349,25,5324,0.004673770798280052,133100,0.5175732531930879,0.0,0.0,0.0
19,20,has_wing_color::orange,orange wing,a photo of a bird with orange wing.,False,cub_train_aligned_source_to_target,5349,144,5205,0.0269209197980931,749520,0.7482148575088057,1.0,0.2,0.1
20,21,has_wing_color::black,black wing,a photo of a bird with black wing.,True,cub_train_aligned_source_to_target,5349,2461,2888,0.46008599738268835,7107368,0.6148582006728792,1.0,1.0,0.9
21,22,has_wing_color::white,white wing,a photo of a bird with white wing.,True,cub_train_aligned_source_to_target,5349,1510,3839,0.28229575621611513,5796890,0.5996747393861191,1.0,0.4,0.4
22,23,has_wing_color::red,red wing,a photo of a bird with red wing.,True,cub_train_aligned_source_to_target,5349,122,5227,0.022808001495606654,637694,0.735429532032605,0.0,0.0,0.0
23,24,has_wing_color::buff,buff wing,a photo of a bird with buff wing.,False,cub_train_aligned_source_to_target,5349,1058,4291,0.19779398018321181,4539878,0.5710211816264666,0.0,0.6,0.3
24,25,has_upperparts_color::blue,blue upperparts,a photo of a bird with blue upperparts.,False,cub_train_aligned_source_to_target,5050,301,4749,0.0596039603960396,1429449,0.8726306429960076,1.0,0.8,0.8
25,26,has_upperparts_color::brown,brown upperparts,a photo of a bird with brown upperparts.,False,cub_train_aligned_source_to_target,5050,1383,3667,0.2738613861386139,5071461,0.6614131509637953,1.0,0.8,0.6
26,27,has_upperparts_color::iridescent,iridescent upperparts,a photo of a bird with iridescent upperparts.,False,cub_train_aligned_source_to_target,5050,149,4901,0.029504950495049503,730249,0.6144520567641996,0.0,0.0,0.1
27,28,has_upperparts_color::purple,purple upperparts,a photo of a bird with purple upperparts.,False,cub_train_aligned_source_to_target,5050,31,5019,0.006138613861386139,155589,0.6403473253250551,0.0,0.0,0.1
28,29,has_upperparts_color::rufous,rufous upperparts,a photo of a bird with rufous upperparts.,False,cub_train_aligned_source_to_target,5050,70,4980,0.013861386138613862,348600,0.7027567412507172,0.0,0.0,0.0
29,30,has_upperparts_color::grey,grey upperparts,a photo of a bird with grey upperparts.,False,cub_train_aligned_source_to_target,5050,1711,3339,0.33881188118811884,5713029,0.5843303088431724,1.0,0.8,0.7
30,31,has_upperparts_color::yellow,yellow upperparts,a photo of a bird with yellow upperparts.,False,cub_train_aligned_source_to_target,5050,543,4507,0.10752475247524752,2447301,0.8605594489603036,1.0,0.8,0.6
31,32,has_upperparts_color::olive,olive upperparts,a photo of a bird with olive upperparts.,False,cub_train_aligned_source_to_target,5050,223,4827,0.044158415841584156,1076421,0.5967822998622286,0.0,0.0,0.1
32,33,has_upperparts_color::green,green upperparts,a photo of a bird with green upperparts.,False,cub_train_aligned_source_to_target,5050,108,4942,0.021386138613861388,533736,0.7635385284110496,0.0,0.2,0.3
33,34,has_upperparts_color::pink,pink upperparts,a photo of a bird with pink upperparts.,False,cub_train_aligned_source_to_target,5050,28,5022,0.005544554455445544,140616,0.5020196848153837,1.0,0.4,0.2
34,35,has_upperparts_color::orange,orange upperparts,a photo of a bird with orange upperparts.,False,cub_train_aligned_source_to_target,5050,149,4901,0.029504950495049503,730249,0.7970377227493636,1.0,0.2,0.2
35,36,has_upperparts_color::black,black upperparts,a photo of a bird with black upperparts.,False,cub_train_aligned_source_to_target,5050,2273,2777,0.4500990099009901,6312121,0.5750919540357353,0.0,0.6,0.6
36,37,has_upperparts_color::white,white upperparts,a photo of a bird with white upperparts.,False,cub_train_aligned_source_to_target,5050,1349,3701,0.26712871287128714,4992649,0.5628423908830763,0.0,0.4,0.5
37,38,has_upperparts_color::red,red upperparts,a photo of a bird with red upperparts.,False,cub_train_aligned_source_to_target,5050,126,4924,0.024950495049504952,620424,0.8068901267520276,0.0,0.2,0.2
38,39,has_upperparts_color::buff,buff upperparts,a photo of a bird with buff upperparts.,False,cub_train_aligned_source_to_target,5050,997,4053,0.19742574257425743,4040841,0.5422804312270638,0.0,0.2,0.3
39,40,has_underparts_color::blue,blue underparts,a photo of a bird with blue underparts.,False,cub_train_aligned_source_to_target,5234,174,5060,0.03324417271685136,880440,0.8978896915178775,0.0,0.4,0.6
40,41,has_underparts_color::brown,brown underparts,a photo of a bird with brown underparts.,False,cub_train_aligned_source_to_target,5234,593,4641,0.11329766908674055,2752113,0.676813415728206,1.0,1.0,0.7
41,42,has_underparts_color::iridescent,iridescent underparts,a photo of a bird with iridescent underparts.,False,cub_train_aligned_source_to_target,5234,92,5142,0.01757737867787543,473064,0.7013575330187881,0.0,0.0,0.2
42,43,has_underparts_color::purple,purple underparts,a photo of a bird with purple underparts.,False,cub_train_aligned_source_to_target,5234,24,5210,0.0045854031333588076,125040,0.5794145873320538,0.0,0.2,0.2
43,44,has_underparts_color::rufous,rufous underparts,a photo of a bird with rufous underparts.,False,cub_train_aligned_source_to_target,5234,88,5146,0.016813144822315627,452848,0.73411166660778,0.0,0.2,0.2
44,45,has_underparts_color::grey,grey underparts,a photo of a bird with grey underparts.,False,cub_train_aligned_source_to_target,5234,1081,4153,0.2065341994650363,4489393,0.6730463338807718,1.0,0.8,0.8
45,46,has_underparts_color::yellow,yellow underparts,a photo of a bird with yellow underparts.,False,cub_train_aligned_source_to_target,5234,866,4368,0.16545662972869699,3782688,0.9303373685590776,1.0,0.8,0.9
46,47,has_underparts_color::olive,olive underparts,a photo of a bird with olive underparts.,False,cub_train_aligned_source_to_target,5234,132,5102,0.025219717233473445,673464,0.7454585545775275,0.0,0.0,0.0
47,48,has_underparts_color::green,green underparts,a photo of a bird with green underparts.,False,cub_train_aligned_source_to_target,5234,81,5153,0.015475735575085976,417393,0.8575850577273697,0.0,0.0,0.1
48,49,has_underparts_color::pink,pink underparts,a photo of a bird with pink underparts.,False,cub_train_aligned_source_to_target,5234,24,5210,0.0045854031333588076,125040,0.5929942418426104,1.0,0.4,0.2
49,50,has_underparts_color::orange,orange underparts,a photo of a bird with orange underparts.,False,cub_train_aligned_source_to_target,5234,189,5045,0.03611004967520061,953505,0.8305063948275049,0.0,0.4,0.3
50,51,has_underparts_color::black,black underparts,a photo of a bird with black underparts.,False,cub_train_aligned_source_to_target,5234,1024,4210,0.19564386702330913,4311040,0.7204025014845605,1.0,1.0,0.8
51,52,has_underparts_color::white,white underparts,a photo of a bird with white underparts.,False,cub_train_aligned_source_to_target,5234,2267,2967,0.43312953763851736,6726189,0.6785696179515621,1.0,1.0,1.0
52,53,has_underparts_color::red,red underparts,a photo of a bird with red underparts.,False,cub_train_aligned_source_to_target,5234,211,5023,0.04031333588077952,1059853,0.8956624173352342,0.0,0.0,0.3
53,54,has_underparts_color::buff,buff underparts,a photo of a bird with buff underparts.,False,cub_train_aligned_source_to_target,5234,1053,4181,0.20118456247611768,4402593,0.5549233145103352,1.0,0.2,0.4
54,55,has_breast_pattern::solid,solid breast,a photo of a bird with solid breast.,True,cub_train_aligned_source_to_target,5265,3154,2111,0.5990503323836657,6658094,0.4916513644895972,1.0,0.2,0.4
55,56,has_breast_pattern::spotted,spotted breast,a photo of a bird with spotted breast.,True,cub_train_aligned_source_to_target,5265,311,4954,0.059069325735992405,1540694,0.6976726072795766,0.0,0.4,0.2
56,57,has_breast_pattern::striped,striped breast,a photo of a bird with striped breast.,True,cub_train_aligned_source_to_target,5265,682,4583,0.1295346628679962,3125606,0.6472269697460269,1.0,0.4,0.3
57,58,has_breast_pattern::multi-colored,multi colored breast,a photo of a bird with multi colored breast.,True,cub_train_aligned_source_to_target,5265,1118,4147,0.2123456790123457,4636346,0.5638415467698054,1.0,0.4,0.4
58,59,has_back_color::blue,blue back,a photo of a bird with blue back.,False,cub_train_aligned_source_to_target,4530,249,4281,0.05496688741721854,1065969,0.9171931829162011,1.0,1.0,0.9
59,60,has_back_color::brown,brown back,a photo of a bird with brown back.,True,cub_train_aligned_source_to_target,4530,1105,3425,0.24392935982339956,3784625,0.7266359282623773,1.0,0.8,0.8
60,61,has_back_color::iridescent,iridescent back,a photo of a bird with iridescent back.,False,cub_train_aligned_source_to_target,4530,102,4428,0.022516556291390728,451656,0.6861704483057902,0.0,0.0,0.1
61,62,has_back_color::purple,purple back,a photo of a bird with purple back.,False,cub_train_aligned_source_to_target,4530,17,4513,0.0037527593818984547,76721,0.657082154820714,0.0,0.0,0.2
62,63,has_back_color::rufous,rufous back,a photo of a bird with rufous back.,False,cub_train_aligned_source_to_target,4530,57,4473,0.012582781456953643,254961,0.7048646655763038,0.0,0.0,0.0
63,64,has_back_color::grey,grey back,a photo of a bird with grey back.,True,cub_train_aligned_source_to_target,4530,1427,3103,0.3150110375275938,4427981,0.6487824812256421,0.0,0.8,0.7
64,65,has_back_color::yellow,yellow back,a photo of a bird with yellow back.,True,cub_train_aligned_source_to_target,4530,422,4108,0.09315673289183223,1733576,0.8966990775137634,1.0,0.8,0.8
65,66,has_back_color::olive,olive back,a photo of a bird with olive back.,False,cub_train_aligned_source_to_target,4530,196,4334,0.04326710816777042,849464,0.688771978565307,1.0,0.4,0.3
66,67,has_back_color::green,green back,a photo of a bird with green back.,False,cub_train_aligned_source_to_target,4530,87,4443,0.019205298013245033,386541,0.8357276459676981,0.0,0.0,0.1
67,68,has_back_color::pink,pink back,a photo of a bird with pink back.,False,cub_train_aligned_source_to_target,4530,20,4510,0.004415011037527594,90200,0.5283148558758315,0.0,0.0,0.0
68,69,has_back_color::orange,orange back,a photo of a bird with orange back.,False,cub_train_aligned_source_to_target,4530,94,4436,0.02075055187637969,416984,0.7107251117548875,0.0,0.2,0.1
69,70,has_back_color::black,black back,a photo of a bird with black back.,True,cub_train_aligned_source_to_target,4530,1663,2867,0.36710816777041944,4767821,0.6705271653445043,1.0,1.0,0.9
70,71,has_back_color::white,white back,a photo of a bird with white back.,True,cub_train_aligned_source_to_target,4530,893,3637,0.19713024282560707,3247841,0.6428507430012738,1.0,0.6,0.6
