attribute_index,attribute_id,raw_attribute_name,attribute_phrase,attribute_prompt,clip_readable_subset,condition,visible,positive,negative,positive_prevalence,pair_count,ranking_accuracy,precision_at_1,precision_at_5,precision_at_10
63,64,has_back_color::grey,grey back,a photo of a bird with grey back.,True,cub_train_aligned_source_to_target,4530,1427,3103,0.3150110375275938,4427981,0.6057474049685398,0.0,0.8,0.8
64,65,has_back_color::yellow,yellow back,a photo of a bird with yellow back.,True,cub_train_aligned_source_to_target,4530,422,4108,0.09315673289183223,1733576,0.7901447643483759,1.0,0.4,0.6
65,66,has_back_color::olive,olive back,a photo of a bird with olive back.,False,cub_train_aligned_source_to_target,4530,196,4334,0.04326710816777042,849464,0.5851807728167409,0.0,0.2,0.1
66,67,has_back_color::green,green back,a photo of a bird with green back.,False,cub_train_aligned_source_to_target,4530,87,4443,0.019205298013245033,386541,0.7221252079339578,0.0,0.4,0.4
67,68,has_back_color::pink,pink back,a photo of a bird with pink back.,False,cub_train_aligned_source_to_target,4530,20,4510,0.004415011037527594,90200,0.6029711751662972,0.0,0.0,0.0
68,69,has_back_color::orange,orange back,a photo of a bird with orange back.,False,cub_train_aligned_source_to_target,4530,94,4436,0.02075055187637969,416984,0.6438376532432899,0.0,0.0,0.0
69,70,has_back_color::black,black back,a photo of a bird with black back.,True,cub_train_aligned_source_to_target,4530,1663,2867,0.36710816777041944,4767821,0.5972766175575803,1.0,0.6,0.7
70,71,has_back_color::white,white back,a photo of a bird with white back.,True,cub_train_aligned_source_to_target,4530,893,3637,0.19713024282560707,3247841,0.5904074429751949,1.0,0.6,0.6
71,72,has_back_color::red,red back,a photo of a bird with red back.,False,cub_train_aligned_source_to_target,4530,103,4427,0.022737306843267108,455981,0.7890898962895384,0.0,0.2,0.1
72,73,has_back_color::buff,buff back,a photo of a bird with buff back.,False,cub_train_aligned_source_to_target,4530,841,3689,0.1856512141280353,3102449,0.47575205909911816,0.0,0.0,0.2
73,74,has_tail_shape::forked_tail,forked tail,a photo of a bird with forked tail.,True,cub_train_aligned_source_to_target,4586,198,4388,0.043174880069777585,868824,0.5451898198023996,0.0,0.0,0.0
74,75,has_tail_shape::rounded_tail,rounded tail,a photo of a bird with rounded tail.,True,cub_train_aligned_source_to_target,4586,652,3934,0.14217182730047973,2564968,0.5151036972001211,0.0,0.0,0.2
75,76,has_tail_shape::notched_tail,notched tail,a photo of a bird with notched tail.,True,cub_train_aligned_source_to_target,4586,1715,2871,0.373964238988225,4923765,0.48043164123389315,0.0,0.0,0.1
76,77,has_tail_shape::fan-shaped_tail,fan shaped tail,a photo of a bird with fan shaped tail.,True,cub_train_aligned_source_to_target,4586,436,4150,0.09507195813344962,1809400,0.5210484138388416,0.0,0.0,0.1
77,78,has_tail_shape::pointed_tail,pointed tail,a photo of a bird with pointed tail.,True,cub_train_aligned_source_to_target,4586,1048,3538,0.2285215874400349,3707824,0.48959834663133955,0.0,0.6,0.3
78,79,has_tail_shape::squared_tail,squared tail,a photo of a bird with squared tail.,True,cub_train_aligned_source_to_target,4586,537,4049,0.11709550806803315,2174313,0.521219346064711,0.0,0.2,0.3
79,80,has_upper_tail_color::blue,blue upper tail,a photo of a bird with blue upper tail.,False,cub_train_aligned_source_to_target,3855,214,3641,0.05551232166018158,779174,0.8504801238234335,1.0,1.0,0.9
80,81,has_upper_tail_color::brown,brown upper tail,a photo of a bird with brown upper tail.,False,cub_train_aligned_source_to_target,3855,828,3027,0.21478599221789882,2506356,0.5942803017608034,0.0,0.4,0.3
81,82,has_upper_tail_color::iridescent,iridescent upper tail,a photo of a bird with iridescent upper tail.,False,cub_train_aligned_source_to_target,3855,63,3792,0.01634241245136187,238896,0.6314588775031813,0.0,0.2,0.1
82,83,has_upper_tail_color::purple,purple upper tail,a photo of a bird with purple upper tail.,False,cub_train_aligned_source_to_target,3855,16,3839,0.004150453955901427,61424,0.48901081010679864,0.0,0.0,0.0
83,84,has_upper_tail_color::rufous,rufous upper tail,a photo of a bird with rufous upper tail.,False,cub_train_aligned_source_to_target,3855,40,3815,0.010376134889753566,152600,0.5155963302752293,0.0,0.0,0.0
84,85,has_upper_tail_color::grey,grey upper tail,a photo of a bird with grey upper tail.,False,cub_train_aligned_source_to_target,3855,1070,2785,0.2775616083009079,2979950,0.5838003993355593,0.0,0.2,0.4
85,86,has_upper_tail_color::yellow,yellow upper tail,a photo of a bird with yellow upper tail.,False,cub_train_aligned_source_to_target,3855,258,3597,0.0669260700389105,928026,0.7318588056800133,1.0,0.8,0.6
86,87,has_upper_tail_color::olive,olive upper tail,a photo of a bird with olive upper tail.,False,cub_train_aligned_source_to_target,3855,131,3724,0.03398184176394293,487844,0.5892375431490394,0.0,0.2,0.3
87,88,has_upper_tail_color::green,green upper tail,a photo of a bird with green upper tail.,False,cub_train_aligned_source_to_target,3855,46,3809,0.011932555123216601,175214,0.7092926364331618,0.0,0.0,0.2
88,89,has_upper_tail_color::pink,pink upper tail,a photo of a bird with pink upper tail.,False,cub_train_aligned_source_to_target,3855,29,3826,0.007522697795071336,110954,0.511374082953296,0.0,0.0,0.0
89,90,has_upper_tail_color::orange,orange upper tail,a photo of a bird with orange upper tail.,False,cub_train_aligned_source_to_target,3855,87,3768,0.022568093385214007,327816,0.6288649730336531,0.0,0.0,0.0
90,91,has_upper_tail_color::black,black upper tail,a photo of a bird with black upper tail.,False,cub_train_aligned_source_to_target,3855,1480,2375,0.383916990920882,3515000,0.562677240398293,0.0,0.8,0.7
91,92,has_upper_tail_color::white,white upper tail,a photo of a bird with white upper tail.,False,cub_train_aligned_source_to_target,3855,730,3125,0.1893644617380026,2281250,0.5160346301369862,1.0,0.6,0.4
92,93,has_upper_tail_color::red,red upper tail,a photo of a bird with red upper tail.,False,cub_train_aligned_source_to_target,3855,83,3772,0.02153047989623865,313076,0.6911293104549694,0.0,0.0,0.0
93,94,has_upper_tail_color::buff,buff upper tail,a photo of a bird with buff upper tail.,False,cub_train_aligned_source_to_target,3855,631,3224,0.16368352788586252,2034344,0.49667509526412446,0.0,0.4,0.2
94,95,has_head_pattern::spotted,spotted head,a photo of a bird with spotted head.,False,cub_train_aligned_source_to_target,5592,159,5433,0.028433476394849784,863847,0.5228692117932922,0.0,0.0,0.0
95,96,has_head_pattern::malar,malar head,a photo of a bird with malar head.,False,cub_train_aligned_source_to_target,5592,558,5034,0.09978540772532189,2808972,0.47185055600411824,0.0,0.0,0.0
96,97,has_head_pattern::crested,crested head,a photo of a bird with crested head.,True,cub_train_aligned_source_to_target,5592,227,5365,0.040593705293276106,1217855,0.6326147201432026,1.0,0.6,0.5
97,98,has_head_pattern::masked,masked head,a photo of a bird with masked head.,True,cub_train_aligned_source_to_target,5592,252,5340,0.045064377682403435,1345680,0.5736943404078235,0.0,0.2,0.2
98,99,has_head_pattern::unique_pattern,unique pattern head,a photo of a bird with unique pattern head.,False,cub_train_aligned_source_to_target,5592,185,5407,0.0330829756795422,1000295,0.5653202305319931,0.0,0.0,0.0
99,100,has_head_pattern::eyebrow,eyebrow head,a photo of a bird with eyebrow head.,False,cub_train_aligned_source_to_target,5592,708,4884,0.12660944206008584,3457872,0.46368966231254366,0.0,0.0,0.1
100,101,has_head_pattern::eyering,eyering head,a photo of a bird with eyering head.,True,cub_train_aligned_source_to_target,5592,926,4666,0.1655937052932761,4320716,0.5168270721797036,0.0,0.0,0.0
101,102,has_head_pattern::plain,plain head,a photo of a bird with plain head.,True,cub_train_aligned_source_to_target,5592,1537,4055,0.2748569384835479,6232535,0.5555199449341239,1.0,0.4,0.3
102,103,has_head_pattern::eyeline,eyeline head,a photo of a bird with eyeline head.,True,cub_train_aligned_source_to_target,5592,670,4922,0.1198140200286123,3297740,0.49025605414617285,0.0,0.0,0.1
103,104,has_head_pattern::striped,striped head,a photo of a bird with striped head.,True,cub_train_aligned_source_to_target,5592,392,5200,0.07010014306151645,2038400,0.5534080651491365,0.0,0.0,0.0
104,105,has_head_pattern::capped,capped head,a photo of a bird with capped head.,True,cub_train_aligned_source_to_target,5592,668,4924,0.11945636623748211,3289232,0.5200650182170184,0.0,0.0,0.1
105,106,has_breast_color::blue,blue breast,a photo of a bird with blue breast.,False,cub_train_aligned_source_to_target,5317,178,5139,0.033477524920067704,914742,0.8421117648473558,1.0,0.4,0.4
106,107,has_breast_color::brown,brown breast,a photo of a bird with brown breast.,True,cub_train_aligned_source_to_target,5317,639,4678,0.12018055294338913,2989242,0.5891642429753094,0.0,0.2,0.4
107,108,has_breast_color::iridescent,iridescent breast,a photo of a bird with iridescent breast.,False,cub_train_aligned_source_to_target,5317,90,5227,0.016926838442730862,470430,0.6865123397742491,1.0,0.4,0.3
108,109,has_breast_color::purple,purple breast,a photo of a bird with purple breast.,False,cub_train_aligned_source_to_target,5317,17,5300,0.003197291705849163,90100,0.6073251942286348,0.0,0.0,0.0
109,110,has_breast_color::rufous,rufous breast,a photo of a bird with rufous breast.,False,cub_train_aligned_source_to_target,5317,77,5240,0.014481850667669738,403480,0.6024462179042331,0.0,0.0,0.1
110,111,has_breast_color::grey,grey breast,a photo of a bird with grey breast.,True,cub_train_aligned_source_to_target,5317,1084,4233,0.2038743652435584,4588572,0.6019079574211759,1.0,0.6,0.5
111,112,has_breast_color::yellow,yellow breast,a photo of a bird with yellow breast.,True,cub_train_aligned_source_to_target,5317,794,4523,0.14933233026142562,3591262,0.7924222738413405,1.0,0.6,0.7
112,113,has_breast_color::olive,olive breast,a photo of a bird with olive breast.,False,cub_train_aligned_source_to_target,5317,104,5213,0.019559902200488997,542152,0.6629782791541855,1.0,0.6,0.3
113,114,has_breast_color::green,green breast,a photo of a bird with green breast.,False,cub_train_aligned_source_to_target,5317,63,5254,0.011848786909911604,331002,0.7341949595470723,0.0,0.0,0.0
114,115,has_breast_color::pink,pink breast,a photo of a bird with pink breast.,False,cub_train_aligned_source_to_target,5317,25,5292,0.0047018995674252394,132300,0.5784958427815571,0.0,0.0,0.0
115,116,has_breast_color::orange,orange breast,a photo of a bird with orange breast.,True,cub_train_aligned_source_to_target,5317,170,5147,0.03197291705849163,874990,0.7249339992457057,0.0,0.0,0.1
116,117,has_breast_color::black,black breast,a photo of a bird with black breast.,True,cub_train_aligned_source_to_target,5317,1176,4141,0.22117735565168328,4869816,0.5930268207258754,1.0,0.4,0.6
117,118,has_breast_color::white,white breast,a photo of a bird with white breast.,True,cub_train_aligned_source_to_target,5317,2080,3237,0.39119804400978,6732960,0.5829627682326941,1.0,0.8,0.8
118,119,has_breast_color::red,red breast,a photo of a bird with red breast.,True,cub_train_aligned_source_to_target,5317,233,5084,0.043821703968403236,1184572,0.7956325153726409,0.0,0.2,0.2
119,120,has_breast_color::buff,buff breast,a photo of a bird with buff breast.,False,cub_train_aligned_source_to_target,5317,996,4321,0.18732367876622155,4303716,0.5095360613943857,0.0,0.0,0.2
120,121,has_throat_color::blue,blue throat,a photo of a bird with blue throat.,False,cub_train_aligned_source_to_target,5522,182,5340,0.03295907279971025,971880,0.8273768366464995,1.0,0.6,0.7
121,122,has_throat_color::brown,brown throat,a photo of a bird with brown throat.,True,cub_train_aligned_source_to_target,5522,476,5046,0.08620065193770374,2401896,0.5663563285004846,0.0,0.2,0.2
122,123,has_throat_color::iridescent,iridescent throat,a photo of a bird with iridescent throat.,False,cub_train_aligned_source_to_target,5522,88,5434,0.01593625498007968,478192,0.6618387593267976,0.0,0.2,0.1
123,124,has_throat_color::purple,purple throat,a photo of a bird with purple throat.,False,cub_train_aligned_source_to_target,5522,28,5494,0.0050706265845708075,153832,0.5660265744448489,0.0,0.0,0.1
124,125,has_throat_color::rufous,rufous throat,a photo of a bird with rufous throat.,False,cub_train_aligned_source_to_target,5522,74,5448,0.013400941687794278,403152,0.541098642695559,0.0,0.0,0.0
125,126,has_throat_color::grey,grey throat,a photo of a bird with grey throat.,True,cub_train_aligned_source_to_target,5522,992,4530,0.17964505613908005,4493760,0.5803895846685181,1.0,0.4,0.3
126,127,has_throat_color::yellow,yellow throat,a photo of a bird with yellow throat.,True,cub_train_aligned_source_to_target,5522,653,4869,0.11825425570445491,3179457,0.7780086348077675,0.0,0.4,0.5
127,128,has_throat_color::olive,olive throat,a photo of a bird with olive throat.,False,cub_train_aligned_source_to_target,5522,88,5434,0.01593625498007968,478192,0.6630391139960518,0.0,0.0,0.2
128,129,has_throat_color::green,green throat,a photo of a bird with green throat.,False,cub_train_aligned_source_to_target,5522,60,5462,0.010865628395508874,327720,0.7632002929329916,0.0,0.0,0.3
129,130,has_throat_color::pink,pink throat,a photo of a bird with pink throat.,False,cub_train_aligned_source_to_target,5522,26,5496,0.004708438971387179,142896,0.5280133803605419,0.0,0.0,0.0
130,131,has_throat_color::orange,orange throat,a photo of a bird with orange throat.,True,cub_train_aligned_source_to_target,5522,136,5386,0.02462875769648678,732496,0.6581769729800573,0.0,0.0,0.0
131,132,has_throat_color::black,black throat,a photo of a bird with black throat.,True,cub_train_aligned_source_to_target,5522,1259,4263,0.22799710249909452,5367117,0.5996493089306605,0.0,0.4,0.6
132,133,has_throat_color::white,white throat,a photo of a bird with white throat.,True,cub_train_aligned_source_to_target,5522,2016,3506,0.36508511408909816,7068096,0.5366614997872129,1.0,0.6,0.5
133,134,has_throat_color::red,red throat,a photo of a bird with red throat.,True,cub_train_aligned_source_to_target,5522,218,5304,0.039478449837015574,1156272,0.7269824920088007,1.0,0.2,0.1
134,135,has_throat_color::buff,buff throat,a photo of a bird with buff throat.,False,cub_train_aligned_source_to_target,5522,796,4726,0.1441506700470844,3761896,0.5555317052890351,0.0,0.0,0.1
135,136,has_eye_color::blue,blue eye,a photo of a bird with blue eye.,False,cub_train_aligned_source_to_target,5527,56,5471,0.010132078885471322,306376,0.6626922474345249,0.0,0.0,0.0
136,137,has_eye_color::brown,brown eye,a photo of a bird with brown eye.,False,cub_train_aligned_source_to_target,5527,200,5327,0.03618599601954044,1065400,0.5497770790313498,1.0,0.2,0.1
137,138,has_eye_color::purple,purple eye,a photo of a bird with purple eye.,False,cub_train_aligned_source_to_target,5527,10,5517,0.0018092998009770218,55170,0.4488852637302882,0.0,0.0,0.0
138,139,has_eye_color::rufous,rufous eye,a photo of a bird with rufous eye.,False,cub_train_aligned_source_to_target,5527,67,5460,0.012122308666546046,365820,0.45946640424252366,0.0,0.0,0.0
139,140,has_eye_color::grey,grey eye,a photo of a bird with grey eye.,False,cub_train_aligned_source_to_target,5527,101,5426,0.018273927989867923,548026,0.5465452369048184,0.0,0.0,0.0
140,141,has_eye_color::yellow,yellow eye,a photo of a bird with yellow eye.,False,cub_train_aligned_source_to_target,5527,126,5401,0.022797177492310475,680526,0.5444259293546463,0.0,0.0,0.0
141,142,has_eye_color::olive,olive eye,a photo of a bird with olive eye.,False,cub_train_aligned_source_to_target,5527,17,5510,0.003075809661660937,93670,0.4997331055834312,0.0,0.0,0.0
142,143,has_eye_color::green,green eye,a photo of a bird with green eye.,False,cub_train_aligned_source_to_target,5527,3,5524,0.0005427899402931065,16572,0.6736664252956794,0.0,0.0,0.0
143,144,has_eye_color::pink,pink eye,a photo of a bird with pink eye.,False,cub_train_aligned_source_to_target,5527,23,5504,0.0041613895422471505,126592,0.45420721688574317,0.0,0.0,0.0
144,145,has_eye_color::orange,orange eye,a photo of a bird with orange eye.,False,cub_train_aligned_source_to_target,5527,69,5458,0.01248416862674145,376602,0.5280534888290556,0.0,0.0,0.0
145,146,has_eye_color::black,black eye,a photo of a bird with black eye.,False,cub_train_aligned_source_to_target,5527,4877,650,0.8823955129364935,3170050,0.4578637560921752,0.0,0.8,0.8
146,147,has_eye_color::white,white eye,a photo of a bird with white eye.,False,cub_train_aligned_source_to_target,5527,162,5365,0.029310656775827754,869130,0.5815182999091045,0.0,0.0,0.0
147,148,has_eye_color::red,red eye,a photo of a bird with red eye.,False,cub_train_aligned_source_to_target,5527,132,5395,0.02388275737289669,712140,0.6068287134552195,0.0,0.2,0.2
148,149,has_eye_color::buff,buff eye,a photo of a bird with buff eye.,False,cub_train_aligned_source_to_target,5527,89,5438,0.016102768228695497,483982,0.5363773859358406,0.0,0.0,0.0
149,150,has_bill_length::about_the_same_as_head,bill about the same length as head,a photo of a bird with bill about the same length as head.,True,cub_train_aligned_source_to_target,5667,2119,3548,0.37391918122463386,7518212,0.542188488433154,1.0,0.6,0.6
150,151,has_bill_length::longer_than_head,bill longer than head,a photo of a bird with bill longer than head.,True,cub_train_aligned_source_to_target,5667,348,5319,0.0614081524616199,1851012,0.5300721983433927,0.0,0.2,0.1
151,152,has_bill_length::shorter_than_head,bill shorter than head,a photo of a bird with bill shorter than head.,True,cub_train_aligned_source_to_target,5667,3247,2420,0.5729662961002294,7857740,0.44857885346168236,0.0,0.4,0.4
152,153,has_forehead_color::blue,blue forehead,a photo of a bird with blue forehead.,False,cub_train_aligned_source_to_target,5515,303,5212,0.05494106980961015,1579236,0.8442917967928796,1.0,0.8,0.8
153,154,has_forehead_color::brown,brown forehead,a photo of a bird with brown forehead.,False,cub_train_aligned_source_to_target,5515,998,4517,0.18096101541251133,4507966,0.5461135909188313,0.0,0.0,0.1
154,155,has_forehead_color::iridescent,iridescent forehead,a photo of a bird with iridescent forehead.,False,cub_train_aligned_source_to_target,5515,124,5391,0.022484134179510427,668484,0.6169287522214444,0.0,0.0,0.1
155,156,has_forehead_color::purple,purple forehead,a photo of a bird with purple forehead.,False,cub_train_aligned_source_to_target,5515,32,5483,0.005802357207615594,175456,0.5867225971183658,0.0,0.0,0.0
156,157,has_forehead_color::rufous,rufous forehead,a photo of a bird with rufous forehead.,False,cub_train_aligned_source_to_target,5515,88,5427,0.015956482320942884,477576,0.5240778431076939,0.0,0.0,0.0
157,158,has_forehead_color::grey,grey forehead,a photo of a bird with grey forehead.,False,cub_train_aligned_source_to_target,5515,1181,4334,0.21414324569356302,5118454,0.605632091252554,0.0,0.2,0.3
158,159,has_forehead_color::yellow,yellow forehead,a photo of a bird with yellow forehead.,False,cub_train_aligned_source_to_target,5515,483,5032,0.08757932910244787,2430456,0.7424207638402012,0.0,0.0,0.0
159,160,has_forehead_color::olive,olive forehead,a photo of a bird with olive forehead.,False,cub_train_aligned_source_to_target,5515,128,5387,0.023209428830462377,689536,0.5552429459810655,0.0,0.0,0.0
160,161,has_forehead_color::green,green forehead,a photo of a bird with green forehead.,False,cub_train_aligned_source_to_target,5515,53,5462,0.009610154125113327,289486,0.7558362062414072,1.0,0.2,0.1
161,162,has_forehead_color::pink,pink forehead,a photo of a bird with pink forehead.,False,cub_train_aligned_source_to_target,5515,24,5491,0.004351767905711695,131784,0.5729147696230195,0.0,0.0,0.0
162,163,has_forehead_color::orange,orange forehead,a photo of a bird with orange forehead.,False,cub_train_aligned_source_to_target,5515,159,5356,0.028830462375339982,851604,0.65385965777521,0.0,0.4,0.2
163,164,has_forehead_color::black,black forehead,a photo of a bird with black forehead.,False,cub_train_aligned_source_to_target,5515,1864,3651,0.3379873073436083,6805464,0.5519968954357851,0.0,0.6,0.6
164,165,has_forehead_color::white,white forehead,a photo of a bird with white forehead.,False,cub_train_aligned_source_to_target,5515,807,4708,0.14632819582955575,3799356,0.5832947741669904,1.0,1.0,0.9
165,166,has_forehead_color::red,red forehead,a photo of a bird with red forehead.,False,cub_train_aligned_source_to_target,5515,254,5261,0.04605621033544877,1336294,0.6438268824076139,0.0,0.2,0.1
166,167,has_forehead_color::buff,buff forehead,a photo of a bird with buff forehead.,False,cub_train_aligned_source_to_target,5515,708,4807,0.12837715321849502,3403356,0.48640488976175283,0.0,0.0,0.1
167,168,has_under_tail_color::blue,blue under tail,a photo of a bird with blue under tail.,False,cub_train_aligned_source_to_target,4343,203,4140,0.04674188349067465,840420,0.8676792556102901,1.0,1.0,0.7
168,169,has_under_tail_color::brown,brown under tail,a photo of a bird with brown under tail.,False,cub_train_aligned_source_to_target,4343,891,3452,0.20515772507483307,3075732,0.6091931936852756,0.0,0.0,0.3
169,170,has_under_tail_color::iridescent,iridescent under tail,a photo of a bird with iridescent under tail.,False,cub_train_aligned_source_to_target,4343,65,4278,0.014966612940363803,278070,0.5966699032617686,0.0,0.0,0.0
170,171,has_under_tail_color::purple,purple under tail,a photo of a bird with purple under tail.,False,cub_train_aligned_source_to_target,4343,18,4325,0.004144600506562284,77850,0.6079254977520874,0.0,0.0,0.0
171,172,has_under_tail_color::rufous,rufous under tail,a photo of a bird with rufous under tail.,False,cub_train_aligned_source_to_target,4343,52,4291,0.011973290352291043,223132,0.488042952153882,0.0,0.0,0.0
172,173,has_under_tail_color::grey,grey under tail,a photo of a bird with grey under tail.,False,cub_train_aligned_source_to_target,4343,1213,3130,0.2793000230255584,3796690,0.5625443478398289,1.0,0.4,0.4
173,174,has_under_tail_color::yellow,yellow under tail,a photo of a bird with yellow under tail.,False,cub_train_aligned_source_to_target,4343,383,3960,0.08818788855629749,1516680,0.7751213176147902,1.0,0.6,0.6
174,175,has_under_tail_color::olive,olive under tail,a photo of a bird with olive under tail.,False,cub_train_aligned_source_to_target,4343,125,4218,0.028781947962238083,527250,0.6189037458511143,0.0,0.0,0.0
175,176,has_under_tail_color::green,green under tail,a photo of a bird with green under tail.,False,cub_train_aligned_source_to_target,4343,56,4287,0.012894312687082661,240072,0.6838531773801193,0.0,0.2,0.2
176,177,has_under_tail_color::pink,pink under tail,a photo of a bird with pink under tail.,False,cub_train_aligned_source_to_target,4343,23,4320,0.0052958784250518075,99360,0.46279186795491145,0.0,0.0,0.0
177,178,has_under_tail_color::orange,orange under tail,a photo of a bird with orange under tail.,False,cub_train_aligned_source_to_target,4343,109,4234,0.02509785862307161,461506,0.6409342457086148,0.0,0.2,0.1
178,179,has_under_tail_color::black,black under tail,a photo of a bird with black under tail.,False,cub_train_aligned_source_to_target,4343,1808,2535,0.41630209532581164,4583280,0.570069033530572,1.0,0.6,0.6
179,180,has_under_tail_color::white,white under tail,a photo of a bird with white under tail.,False,cub_train_aligned_source_to_target,4343,1034,3309,0.23808427354363343,3421506,0.582798919540109,1.0,0.8,0.5
180,181,has_under_tail_color::red,red under tail,a photo of a bird with red under tail.,False,cub_train_aligned_source_to_target,4343,83,4260,0.01911121344692609,353580,0.7268850048079643,0.0,0.0,0.0
181,182,has_under_tail_color::buff,buff under tail,a photo of a bird with buff under tail.,False,cub_train_aligned_source_to_target,4343,694,3649,0.15979737508634584,2532406,0.5013911671351277,0.0,0.2,0.2
182,183,has_nape_color::blue,blue nape,a photo of a bird with blue nape.,False,cub_train_aligned_source_to_target,5367,289,5078,0.053847587106390905,1467542,0.8482752112034954,1.0,1.0,0.7
183,184,has_nape_color::brown,brown nape,a photo of a bird with brown nape.,False,cub_train_aligned_source_to_target,5367,1012,4355,0.18855971678777717,4407260,0.5879625890008758,0.0,0.2,0.1
184,185,has_nape_color::iridescent,iridescent nape,a photo of a bird with iridescent nape.,False,cub_train_aligned_source_to_target,5367,119,5248,0.02217253586733743,624512,0.6534221920475507,1.0,0.4,0.3
185,186,has_nape_color::purple,purple nape,a photo of a bird with purple nape.,False,cub_train_aligned_source_to_target,5367,34,5333,0.006335010247810695,181322,0.7415647301485755,0.0,0.0,0.1
186,187,has_nape_color::rufous,rufous nape,a photo of a bird with rufous nape.,False,cub_train_aligned_source_to_target,5367,80,5287,0.014905906465436929,422960,0.5704676565159826,0.0,0.0,0.1
187,188,has_nape_color::grey,grey nape,a photo of a bird with grey nape.,False,cub_train_aligned_source_to_target,5367,1427,3940,0.2658841065772312,5622380,0.588535726863001,0.0,0.4,0.5
188,189,has_nape_color::yellow,yellow nape,a photo of a bird with yellow nape.,False,cub_train_aligned_source_to_target,5367,464,4903,0.08645425749953418,2274992,0.7916654212410418,0.0,0.0,0.0
189,190,has_nape_color::olive,olive nape,a photo of a bird with olive nape.,False,cub_train_aligned_source_to_target,5367,183,5184,0.03409726103968697,948672,0.5674390094785131,1.0,0.2,0.1
190,191,has_nape_color::green,green nape,a photo of a bird with green nape.,False,cub_train_aligned_source_to_target,5367,80,5287,0.014905906465436929,422960,0.7376040287497636,0.0,0.0,0.1
191,192,has_nape_color::pink,pink nape,a photo of a bird with pink nape.,False,cub_train_aligned_source_to_target,5367,33,5334,0.006148686416992733,176022,0.6256888343502517,0.0,0.0,0.0
192,193,has_nape_color::orange,orange nape,a photo of a bird with orange nape.,False,cub_train_aligned_source_to_target,5367,126,5241,0.023476802683063163,660366,0.6998149511028733,0.0,0.0,0.0
193,194,has_nape_color::black,black nape,a photo of a bird with black nape.,False,cub_train_aligned_source_to_target,5367,1507,3860,0.28079001304266815,5817020,0.6832337691807833,1.0,1.0,0.9
194,195,has_nape_color::white,white nape,a photo of a bird with white nape.,False,cub_train_aligned_source_to_target,5367,1274,4093,0.2373765604620831,5214482,0.6274215732262571,1.0,0.8,0.8
195,196,has_nape_color::red,red nape,a photo of a bird with red nape.,False,cub_train_aligned_source_to_target,5367,199,5168,0.03707844233277436,1028432,0.8008954408264232,0.0,0.0,0.0
196,197,has_nape_color::buff,buff nape,a photo of a bird with buff nape.,False,cub_train_aligned_source_to_target,5367,889,4478,0.1656418855971679,3980942,0.4791752806245356,1.0,0.4,0.4
197,198,has_belly_color::blue,blue belly,a photo of a bird with blue belly.,False,cub_train_aligned_source_to_target,5144,144,5000,0.027993779160186624,720000,0.8457236111111112,1.0,0.4,0.6
198,199,has_belly_color::brown,brown belly,a photo of a bird with brown belly.,True,cub_train_aligned_source_to_target,5144,513,4631,0.09972783825816485,2375703,0.5598932189756043,0.0,0.0,0.0
199,200,has_belly_color::iridescent,iridescent belly,a photo of a bird with iridescent belly.,False,cub_train_aligned_source_to_target,5144,81,5063,0.015746500777604977,410103,0.6840208435441828,0.0,0.0,0.1
200,201,has_belly_color::purple,purple belly,a photo of a bird with purple belly.,False,cub_train_aligned_source_to_target,5144,19,5125,0.0036936236391912907,97375,0.6624390243902439,0.0,0.0,0.0
201,202,has_belly_color::rufous,rufous belly,a photo of a bird with rufous belly.,False,cub_train_aligned_source_to_target,5144,79,5065,0.015357698289269051,400135,0.6392217626551039,0.0,0.0,0.0
202,203,has_belly_color::grey,grey belly,a photo of a bird with grey belly.,True,cub_train_aligned_source_to_target,5144,996,4148,0.19362363919129083,4131408,0.576133850735633,1.0,0.6,0.5
203,204,has_belly_color::yellow,yellow belly,a photo of a bird with yellow belly.,True,cub_train_aligned_source_to_target,5144,844,4300,0.1640746500777605,3629200,0.7465850600683346,1.0,0.6,0.8
204,205,has_belly_color::olive,olive belly,a photo of a bird with olive belly.,False,cub_train_aligned_source_to_target,5144,117,5027,0.022744945567651633,588159,0.6794251214382505,1.0,0.2,0.2
205,206,has_belly_color::green,green belly,a photo of a bird with green belly.,False,cub_train_aligned_source_to_target,5144,68,5076,0.013219284603421462,345168,0.735812705696936,0.0,0.4,0.2
206,207,has_belly_color::pink,pink belly,a photo of a bird with pink belly.,False,cub_train_aligned_source_to_target,5144,31,5113,0.0060264385692068425,158503,0.5754591395746452,0.0,0.0,0.0
207,208,has_belly_color::orange,orange belly,a photo of a bird with orange belly.,True,cub_train_aligned_source_to_target,5144,165,4979,0.03207620528771384,821535,0.6960957232497702,0.0,0.2,0.1
208,209,has_belly_color::black,black belly,a photo of a bird with black belly.,True,cub_train_aligned_source_to_target,5144,852,4292,0.1656298600311042,3656784,0.6074047578418632,1.0,0.6,0.6
209,210,has_belly_color::white,white belly,a photo of a bird with white belly.,True,cub_train_aligned_source_to_target,5144,2167,2977,0.4212674961119751,6451159,0.5530572103400335,1.0,0.8,0.8
210,211,has_belly_color::red,red belly,a photo of a bird with red belly.,True,cub_train_aligned_source_to_target,5144,200,4944,0.038880248833592534,988800,0.7134430622977346,0.0,0.4,0.2
